year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2015,Pure XL,BLU,8,Android,5.1,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164 x 82.2 x 9.3,207,Micro-SIM,6.0,73.6,1440 x 2560,490,310,3500
2015,Vivo Air LTE,BLU,4,Android,5.0.2,"[('16', '2')]",111,"['Accelerometer', 'proximity']",141.9 x 68.1 x 5.1,98,Nano-SIM,4.8,65.7,720 x 1280,306,,2050
2015,Studio XL,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",165.5 x 85.3 x 8.5,177,Micro-SIM,6.0,70.3,540 x 960,184,110,3000
2015,Life X8,BLU,8,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",140.7 x 70.2 x 9.3,149,Micro-SIM,5.0,69.8,720 x 1280,294,,2500
2015,Touchbook G7,BLU,2,Android,5.0,"[('4', '512')]",011,['Accelerometer'],197.2 x 107 x 8.9,298,Micro-SIM,7.0,65.3,600 x 1024,170,,3000
2015,Studio 7.0 II,BLU,4,Android,5.0,"[('8', '1')]",011,['Accelerometer'],194 x 107 x 9.3,248,Mini-SIM,7.0,66.4,600 x 1024,170,,3450
2015,Studio C Super Camera,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",143 x 71 x 8.5,126,,5.0,67.9,720 x 1280,294,,2800
2015,Vivo Selfie,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'gravity']",141 x 68.4 x 7.8,111,Micro-SIM,4.8,65.9,720 x 1280,306,,2300
2015,Energy X Plus,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",150.5 x 76.5 x 8,169,Micro-SIM,5.5,72.4,720 x 1280,267,,4000
2015,Studio C 5 + 5 LTE,BLU,4,Android,5.0,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'gravity']",143 x 71.8 x 9,157,Micro-SIM,5.0,67.1,480 x 854,196,,2000
2015,Studio C 5 + 5,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",143 x 71.8 x 9,157,Micro-SIM,5.0,67.1,480 x 854,196,,2000
2015,Life 8 XL,BLU,8,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",155 x 74.8 x 7.7,149,Micro-SIM,5.5,71.9,720 x 1280,267,,2920
2015,Studio 5.5C,BLU,4,Android,4.4,"[('4', '512')]",011,"['Accelerometer', 'proximity']",155 x 79 x 9.9,178,Micro-SIM,5.5,68.1,480 x 854,178,,2820
2015,Studio C,BLU,4,Android,5.0,"[('8', '1')]",011,"['Accelerometer', 'proximity']",144 x 72.4 x 9.4,172,Mini-SIM,5.0,66.1,720 x 1280,294,,3000
2015,Advance 4.0 L,BLU,2,Android,4.4,"[('4', '512')]",011,['Accelerometer'],128 x 66 x 11,121,Mini-SIM,4.0,53.9,480 x 800,233,,1300
2015,Selfie,BLU,8,Android,4.4.2,"[('16', '2')]",011,"['Accelerometer', 'proximity']",146 x 66.3 x 9.6,136,Nano-SIM,4.7,62.9,720 x 1280,312,,2300
2015,Win HD LTE,BLU,4,Microsoft,Windows,"[('8', 'RO'), ('1', 'RA')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",145 x 72 x 8.2,146,Micro-SIM,5.0,66.0,720 x 1280,294,,2500
2015,Win JR LTE,BLU,4,Microsoft,Windows,"[('4', 'RO'), ('512', 'RA')]",111,"['Accelerometer', 'gyro', 'proximity']",133 x 67.5 x 9.5,138,Micro-SIM,4.5,62.2,480 x 854,218,,2000
2015,Life One (2015),BLU,4,Android,4.4.2,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity']",143.5 x 72.1 x 7.5,120,Micro-SIM,5.0,66.6,720 x 1280,294,,2420
2015,Life One XL,BLU,4,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'gyro', 'proximity']",156 x 78 x 8.3,151,Micro-SIM,5.5,68.5,720 x 1280,267,,2820
2015,Studio Energy,BLU,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",144.5 x 71.5 x 10.4,180,Micro-SIM,5.0,66.7,720 x 1280,294,140,5000
2015,Studio G,BLU,4,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",143 x 73.2 x 9.9,156,Micro-SIM,5.0,65.8,480 x 854,196,80,2000
2015,Studio X Plus,BLU,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",155.5 x 76.6 x 10.6,170,Micro-SIM,5.5,70.0,720 x 1280,267,,2600
2015,Studio X,BLU,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",144 x 72 x 10.5,154,Micro-SIM,5.0,66.5,720 x 1280,294,120,2100
2015,Vivo Air,BLU,8,Android,4.4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",139.8 x 67.4 x 5.1,97,Micro-SIM,4.8,67.4,720 x 1280,306,190,2100
2014,Studio 6.0 LTE,BLU,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'proximity']",163.5 x 81.4 x 9.2,177,Micro-SIM,6.0,74.6,1080 x 1920,367,210,3200
2014,Studio 5.0 HD LTE,BLU,4,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",145.7 x 72 x 9,164,Micro-SIM,5.0,65.7,720 x 1280,294,150,2200
2014,Studio Mini LTE,BLU,4,Android,4.3,"[('4', '1')]",111,"['Accelerometer', 'proximity']",137.1 x 67.4 x 10,145,Micro-SIM,4.5,60.4,480 x 854,218,,1850
2014,Studio 7.0,BLU,2,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",187.5 x 103 x 9.4,299,Mini-SIM,7.0,71.4,600 x 1024,170,130,3000
2014,Sport 4.5,BLU,4,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity']",134.6 x 67 x 10.8,157,Mini-SIM,4.5,61.9,480 x 854,218,,2000
2014,Life View 8.0,BLU,4,Android,4.4.2,"[('8', '1')]",011,"['Accelerometer', 'proximity']",200 x 135.2 x 8.5,350,Micro-SIM,8.0,73.3,768 x 1024,160,,3800
2014,Life Play Mini,BLU,2,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",127 x 64.4 x 9.4,106,Mini-SIM,4.0,55.7,480 x 800,233,70,1400
2014,Dash Music JR,BLU,2,Android,4.4.2,"[('512', '256')]",001,['Accelerometer'],125 x 63.8 x 12.5,121,Micro-SIM,4.0,57.1,480 x 800,233,,1450
2014,Dash C Music,BLU,2,Android,4.4.2,"[('4', '512')]",011,['Accelerometer'],125 x 63.8 x 12.5,121,Micro-SIM,4.0,57.1,480 x 800,233,,1450
2014,Win JR,BLU,4,Microsoft,Windows,"[('4', 'RO'), ('512', 'RA')]",011,"['Accelerometer', 'proximity']",125 x 64 x 10.6,125,Mini-SIM,4.0,56.9,480 x 800,233,,1950
2014,Win HD,BLU,4,Microsoft,Windows,"[('8', 'RO'), ('1', 'RA')]",011,"['Accelerometer', 'proximity']",144.8 x 69.9 x 7.8,139,Micro-SIM,5.0,68.1,720 x 1280,294,150,2200
2014,Studio 5.0 C HD,BLU,4,Android,4.4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",146 x 74 x 9.3,166,Mini-SIM,5.0,63.8,720 x 1280,294,110,2000
2014,Studio C Mini,BLU,4,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",138 x 71.5 x 9.5,156,Micro-SIM,4.7,63.7,480 x 800,199,,2000
2014,Studio 5.0 C,BLU,2,Android,4.4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",145 x 73 x 9.7,170,Mini-SIM,5.0,65.1,480 x 854,196,80,1800
2014,Studio 5.0 CE,BLU,2,Android,4.4.2,"[('4', '512')]",001,['Accelerometer'],145 x 73 x 9.7,171,Mini-SIM,5.0,65.1,480 x 854,196,,1800
2014,Vivo IV,BLU,8,Android,4.2.2,"[('16', '2')]",011,"['Accelerometer', 'gyro', 'proximity']",145.1 x 70.2 x 5.5,129,Micro-SIM,5.0,67.7,1080 x 1920,441,260,2300
2014,Life 8,BLU,8,Android,4.2.2,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",145 x 69.8 x 7.5,136,,5.0,68.1,720 x 1280,294,150,2000
2014,Life Pure XL,BLU,4,Android,4.2.2,"[('16', '2'), ('32', '3')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",150.6 x 75 x 9.5,152,Micro-SIM,5.5,73.8,1080 x 1920,401,290,2500
2014,Studio 5.0 LTE,BLU,4,Android,4.2,"[('4', '1')]",111,"['Accelerometer', 'gyro', 'proximity']",145.5 x 72.5 x 9,162,Micro-SIM,5.0,65.3,540 x 960,220,,2200
2014,Studio 6.0 HD,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",168 x 83 x 8.5,206,,6.0,71.2,720 x 1280,245,180,3000
2014,Neo 4.5,BLU,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity']",136 x 63 x 10.5,135,Mini-SIM,4.5,65.1,480 x 854,218,70,1800
2014,Neo 3.5,BLU,2,Android,4.2,"[('512', '256')]",011,"['Accelerometer', 'gyro', 'proximity']",117 x 62 x 11,101,Mini-SIM,3.5,50.3,320 x 480,165,70,1300
2014,Studio 5.0 S II,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",145 x 70.9 x 8.3,155,Mini-SIM,5.0,67.0,540 x 960,220,120,2000
2014,Studio 5.0 E,BLU,2,Android,4.2,"[('4', '512')]",001,"['Accelerometer', 'gyro']",146 x 74 x 10.1,174,Mini-SIM,5.0,63.8,480 x 854,196,70,2100
2014,Studio 5.5 S,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",156 x 77.6 x 8.9,166,Mini-SIM,5.5,68.9,540 x 960,200,130,2350
2014,Life Pure Mini,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",130 x 64.4 x 8.9,149,Micro-SIM,4.5,66.7,720 x 1280,326,190,3000
2014,Vivo 4.8 HD,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity']",137 x 70 x 6.9,135,Micro-SIM,4.8,66.2,720 x 1280,306,160,2000
2014,Life View Tab,BLU,4,Android,4.2,"[('8', '1')]",011,"['Accelerometer', 'gyro']",205 x 138.2 x 9,404,Micro-SIM,8.0,70.0,768 x 1024,160,360,4500
2014,Life Play S,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity', 'compass']",137.5 x 67.5 x 7.8,109,Micro-SIM,4.7,65.6,720 x 1280,312,130,1800
2014,Life One X,BLU,4,Android,4.2.1,"[('16', '2'), ('32', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",143.5 x 71.6 x 8.6,133,Micro-SIM,5.0,67.1,1080 x 1920,441,210,2000
2014,Life One M,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",144 x 74 x 9,144,Micro-SIM,5.0,64.7,720 x 1280,294,140,2000
2013,Life Play X,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",137 x 68.4 x 7.9,125,Micro-SIM,4.7,65.0,720 x 1280,312,200,1800
2013,Life Pure,BLU,4,Android,4.2,"[('32', '2')]",011,"['Accelerometer', 'proximity', 'compass']",142 x 69.4 x 7.7,128,Micro-SIM,5.0,69.9,1080 x 1920,441,240,2020
2013,Studio 5.0 II,BLU,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",146 x 73 x 9.7,155,Mini-SIM,5.0,64.6,480 x 854,196,90,2000
2013,Advance 4.0,BLU,2,Android,4.2,"[('4', '512')]",011,['Accelerometer'],125 x 65 x 12.4,124,Mini-SIM,4.0,56.1,480 x 800,233,80,1600
2013,Life Pro,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",147 x 72.1 x 6.9,158,Mini-SIM,5.0,65.0,720 x 1280,294,210,2500
2013,Studio 5.5,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",157 x 79.5 x 9.5,184,Mini-SIM,5.5,66.8,480 x 854,178,120,2250
2013,Samba W,BLU,,,,"[('128', 'RO'), ('64', 'RA')]",001,[''],107.8 x 59.8 x 14,80,Mini-SIM,2.0,19.5,176 x 220,141,20,820
2013,Samba TV,BLU,,,,"[('32', 'RO'), ('32', 'RA')]",001,[''],107.8 x 59.8 x 14,80,Mini-SIM,2.0,19.5,176 x 220,141,20,820
2013,Jenny TV 2.8,BLU,,,,"[('32', 'RO'), ('24', 'RA')]",001,[''],128 x 55.7 x 12.5,90,Mini-SIM,2.8,34.1,240 x 320,143,20,820
2013,Zoey,BLU,,,,"[('32', 'RO'), ('24', 'RA')]",001,[''],110 x 45.7 x 13,65,Mini-SIM,1.8,20.3,128 x 160,114,20,820
2013,Dash 5.0,BLU,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",146 x 70.6 x 9.4,128,Mini-SIM,5.0,66.8,480 x 854,196,100,2000
2013,Dash Music 4.0,BLU,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",124 x 64 x 11.7,128,Mini-SIM,4.0,57.4,480 x 800,233,80,1500
2013,Dash JR,BLU,1.0,Android,2.3,"[('512', '256')]",001,['Accelerometer'],116.5 x 62 x 12,105,Mini-SIM,3.5,50.5,320 x 480,165,40,1000
2013,Dash 4.5,BLU,4,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",133 x 65 x 12,144,Mini-SIM,4.5,64.5,480 x 854,218,100,2000
2013,Amour,BLU,2,Android,4.0,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'compass']",128 x 65.5 x 11.6,137,Mini-SIM,4.0,54.3,480 x 800,233,100,1600
2013,Studio 5.3 S,BLU,4,Android,4.1.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",153 x 78 x 9.2,190,Mini-SIM,5.3,64.9,540 x 960,208,130,2800
2013,Studio 5.0 S,BLU,4,Android,4.1.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",143 x 72 x 8.9,170,Mini-SIM,5.0,66.9,540 x 960,220,130,2000
2013,Studio 5.0,BLU,2,Android,4.1,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",144 x 74 x 10.7,170,Mini-SIM,5.0,66.8,480 x 800,187,100,2000
2013,Dash Music,BLU,1.0,Android,2.3,"[('512', '256')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",124 x 63 x 13.4,120,Mini-SIM,3.5,46.7,320 x 480,165,80,1500
2013,Diva X,BLU,,,,"[('64', 'RO'), ('64', 'RA')]",001,[''],127 x 55 x 13.5,95,Mini-SIM,2.8,34.8,240 x 320,143,30,1400
2013,Diva,BLU,,,,"[('32', 'RO'), ('32', 'RA')]",001,[''],119 x 51 x 14,90,Mini-SIM,2.4,29.4,240 x 320,167,30,820
2013,Tattoo S,BLU,,,,"[('64', 'RO'), ('64', 'RA')]",001,[''],102 x 57.8 x 8.3,69,Mini-SIM,2.0,21.4,176 x 220,141,20,620
2013,Life View,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",161 x 82.5 x 8.9,220,Mini-SIM,5.7,67.4,720 x 1280,258,230,2600
2013,Life One,BLU,4,Android,4.2,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",144 x 73 x 8.9,145,Mini-SIM,5.0,65.6,720 x 1280,294,230,2000
2013,Life Play,BLU,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",137 x 68.4 x 7.9,125,Micro-SIM,4.7,65.0,720 x 1280,312,180,1800
2013,Studio 5.3 II,BLU,2,Android,4.1,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",150 x 77 x 10.8,210,Mini-SIM,5.3,67.0,540 x 960,208,160,2200
2013,Tank 4.5,BLU,2,Android,4.1,"[('4', '512')]",011,[''],134 x 68.9 x 9.7,136,Mini-SIM,4.5,60.5,540 x 960,245,200,1760
2013,Quattro 5.7 HD,BLU,4,Android,4.0,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",161.2 x 82.9 x 10.6,243,Mini-SIM,5.7,67.0,720 x 1280,258,220,2800
2013,Quattro 4.5 HD,BLU,4,Android,4.0,"[('16', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",134 x 67 x 10.3,148,Mini-SIM,4.5,62.2,720 x 1280,326,260,1800
2013,Quattro 4.5,BLU,4,Android,4.0,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",133 x 67 x 10.8,145,Mini-SIM,4.5,62.6,540 x 960,245,180,1800
2012,Hero II,BLU,,,,"[('128', 'RO'), ('64', 'RA')]",001,[''],114 x 60 x 11.6,90,Mini-SIM,3.5,53.3,320 x 480,165,50,1100
2012,Dash 4.0,BLU,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'compass']",124 x 63 x 11.8,128,Mini-SIM,4.0,58.3,480 x 800,233,90,1500
2012,Dash 3.2,BLU,1.0,Android,2.3,"[('512', '256')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",104 x 56 x 13,105,Mini-SIM,3.2,54.4,240 x 320,125,70,1280
2012,Brooklyn,BLU,,,,"[('128', 'RO'), ('64', 'RA')]",001,[''],115 x 63 x 12,90,Mini-SIM,2.4,24.6,320 x 240,167,,750
2012,Vivo 4.65 HD,BLU,2,Android,4.0,"[('4', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",135 x 70 x 8.6,130,Mini-SIM,4.65,63.1,720 x 1280,316,210,1600
2012,Touch Book 9.7,BLU,2,Android,4.0,"[('4', '1')]",001,"['Accelerometer', 'gyro', 'proximity', 'compass']",238 x 185 x 10,430,,9.7,66.2,1024 x 768,132,180,6000
2012,Touch Book 7.0 Plus,BLU,1.0,Android,4.0,"[('512', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",197 x 120 x 13,388,Mini-SIM,7.0,59.0,480 x 800,133,70,3500
2012,Touch Book 7.0 Lite,BLU,1.2,Android,4.0,"[('4', '512')]",001,['Accelerometer'],194 x 120 x 10,340,,7.0,59.9,480 x 800,133,70,3000
2012,Dash 3.5,BLU,2,Android,4.2,"[('512', '256')]",011,['Accelerometer'],115 x 62 x 11.5,110,Mini-SIM,3.5,51.2,320 x 480,165,70,1300
2012,Elite 3.8,BLU,1.0,Android,2.3,"[('1', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",120 x 60 x 11.3,137,Mini-SIM,3.8,57.1,480 x 800,246,130,1600
2011,Dash,BLU,650.0,Android,2.3,"[('512', '256')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",103 x 56 x 12,96,Mini-SIM,2.8,42.1,240 x 320,143,70,1110
2011,Hero,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],104 x 57 x 13,90,Mini-SIM,2.8,41.0,240 x 320,143,40,950
2012,Jenny TV,BLU,,,,"[('32', 'RO'), ('32', 'RA')]",001,[''],119 x 49 x 14,88,Mini-SIM,2.4,30.6,240 x 320,167,30,820
2012,Vivo 4.3,BLU,2,Android,4.0,"[('4', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",128 x 66 x 9.3,120,Mini-SIM,4.3,62.3,480 x 800,217,170,1600
2012,Tank,BLU,,,,"[('16', 'RO'), ('32', 'RA')]",001,[''],114 x 48 x 15,92,Mini-SIM,1.8,18.6,128 x 160,114,20,1800
2012,Jenny,BLU,,,,"[('16', 'RO'), ('32', 'RA')]",001,[''],110 x 45 x 14,73,Mini-SIM,1.8,20.6,128 x 160,114,20,900
2011,Studio 5.3,BLU,650.0,Android,2.3,"[('512', '512')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",150 x 81 x 10.9,192,Mini-SIM,5.3,65.8,480 x 800,176,170,2500
2011,Touch Book 7.0,BLU,800.0,Android,2.2,"[('512', '512')]",011,['Accelerometer'],197 x 120 x 13.2,382,Mini-SIM,7.0,59.0,480 x 800,133,120,4250
2011,Neo Pro,BLU,,,,"[('1', 'RO'), ('256', 'RA')]",001,[''],101 x 55 x 16.5,120,Mini-SIM,2.8,43.7,240 x 320,143,,900
2011,Neo XT,BLU,,,,"[('1', 'RO'), ('256', 'RA')]",001,[''],96 x 58 x 12.8,120,Mini-SIM,3.0,46.0,240 x 400,155,70,820
2011,Neo,BLU,,,,"[('256', 'RO'), ('64', 'RA')]",001,[''],96 x 54 x 12.8,120,Mini-SIM,2.8,46.8,240 x 320,143,70,820
2011,Deco Pro,BLU,,,,"[('1', 'RO'), ('256', 'RA')]",001,[''],108.5 x 64 x 12.5,75,Mini-SIM,2.6,30.1,320 x 240,154,60,1200
2011,Deco XT,BLU,,,,"[('1', 'RO'), ('256', 'RA')]",001,[''],103 x 57.6 x 12.5,75,Mini-SIM,2.31,27.9,320 x 240,173,70,800
2011,Deco,BLU,,,,"[('256', 'RO'), ('64', 'RA')]",001,[''],103 x 57.6 x 12.5,73,Mini-SIM,2.31,27.9,320 x 240,173,,800
2011,Deco Mini,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],99.3 x 55.9 x 13.5,75,Mini-SIM,2.0,22.7,220 x 176,141,30,850
2011,Electro,BLU,,,,"[('128', 'RO'), ('64', 'RA')]",001,[''],104 x 53 x 13.5,68,Mini-SIM,2.2,27.2,240 x 320,182,40,1050
2011,Deejay Touch,BLU,,,,"[('256', 'RO'), ('64', 'RA')]",001,[''],96 x 56.2 x 13.5,70,Mini-SIM,2.6,38.8,240 x 320,154,40,750
2011,Spark,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],92 x 52 x 15,59,Mini-SIM,2.4,37.3,240 x 320,167,40,900
2011,Deejay Flip,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],92 x 44.5 x 18,70,Mini-SIM,2.0,30.7,176 x 220,141,,700
2011,Tattoo Mini,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],99 x 55 x 13,54,Mini-SIM,2.0,23.1,220 x 176,141,30,750
2011,Samba Elite,BLU,,,,"[('256', 'RO'), ('64', 'RA')]",001,[''],102 x 56 x 13.5,69,Mini-SIM,2.0,22.0,160 x 128,102,50,750
2011,Samba JR,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],99.3 x 55.9 x 13.8,75,Mini-SIM,1.77,17.8,160 x 128,116,30,850
2011,Lindy,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],101 x 56.2 x 13.7,50,Mini-SIM,1.77,17.4,160 x 128,116,,750
2011,Swing,BLU,,,,"[('128', 'RO'), ('64', 'RA')]",001,[''],84 x 42 x 17.5,47,Mini-SIM,1.77,27.9,176 x 220,159,40,560
2011,Bar Q,BLU,,,,"[('64', 'RO'), ('32', 'RA')]",001,[''],100.5 x 43 x 14.8,48,Mini-SIM,1.77,22.8,128 x 160,116,,800
2011,Magic,BLU,600.0,Android,2.2,"[('512', '256')]",011,"['Accelerometer', 'proximity', 'compass']",111 x 58 x 13.5,-,Mini-SIM,3.2,47.4,320 x 480,180,110,1450
2011,Touch,BLU,,,,"[('512', '256')]",001,[''],109 x 56 x 12.5,120,Mini-SIM,3.2,,,,,1000
2011,Diesel 3G,BLU,,,,"[('64',)]",011,[''],107.5 x 45 x 13.3,90,Mini-SIM,1.8,,,,50,1000
2011,Deejay II,BLU,,,,"[('64', '32')]",001,[''],105 x 58 x 14,120,Mini-SIM,1.8,,,,40,800
2011,Samba Q,BLU,,,,"[('64', '32')]",001,[''],105 x 58 x 14,120,Mini-SIM,1.8,,,,50,800
2011,Ultra,BLU,,,,"[('16',)]",001,[''],105.5 x 45 x 12.7,-,Mini-SIM,1.31,10.8,96 x 64,88,,500
2010,Tango,BLU,600.0,Android,2.2,"[('512', '256')]",011,"['Accelerometer', 'compass']",98.7 x 55 x 13,94,Mini-SIM,2.8,44.7,240 x 320,143,100,1200
2010,Speed,BLU,,,,"[('256', '128')]",011,[''],109 x 62 x 15,123,Mini-SIM,2.44,27.3,360 x 480,246,100,930
2010,Smart,BLU,,,,"[('52',)]",011,[''],104 x 55 x 12.2,102,Mini-SIM,3.0,,,,,800
2010,Cubo,BLU,,,,"[('50',)]",001,[''],95.5 x 61 x 14.2,110,Mini-SIM,2.4,,,,70,800
2010,Flash,BLU,,,,"[('70',)]",011,[''],109 x 46 x 13.5,82,Mini-SIM,2.0,24.7,240 x 320,200,40,800
2010,Samba Mini,BLU,,,,"[('32',)]",001,[''],99.5 x 58 x 12,76,Mini-SIM,2.0,21.5,240 x 320,200,50,700
2010,Samba,BLU,,,,"[('16',)]",001,[''],111 x 56 x 14,96,Mini-SIM,1.8,,,,30,750
2010,Tattoo,BLU,,,,"[('16',)]",001,[''],111 x 56 x 13.7,104,Mini-SIM,2.0,,,,,750
2010,Tattoo TV,BLU,,,,"[('16',)]",001,[''],111 x 56 x 13.7,104,Mini-SIM,2.0,,,,,750
2010,Disco2GO II,BLU,,,,"[('32',)]",001,[''],111 x 58 x 14,102,Mini-SIM,2.0,19.2,240 x 320,200,60,850
2010,Deejay,BLU,,,,,001,[''],103 x 44 x 15,83,Mini-SIM,1.77,21.8,128 x 160,116,40,800
2010,Click,BLU,,,,,001,[''],103 x 44 x 15,83,Mini-SIM,1.77,21.8,128 x 160,116,,800
2010,Brilliant,BLU,,,,"[('32',)]",001,[''],109 x 45 x 9.9,102,Mini-SIM,2.2,30.6,240 x 320,182,,800
2010,Slim TV,BLU,,,,"[('32',)]",001,[''],109 x 45 x 9.9,102,Mini-SIM,2.2,30.6,240 x 320,182,,800
2010,TV2Go Lite,BLU,,,,"[('32',)]",001,[''],110 x 48.8 x 14.2,87,Mini-SIM,2.0,23.6,144 x 176,114,,750
2010,Texting 2 GO,BLU,,,,"[('32',)]",001,[''],108 x 53 x 14,104,Mini-SIM,2.0,,,,,850
2010,EZ2Go,BLU,,,,"[('16',)]",001,[''],120 x 56 x 14.6,120,Mini-SIM,2.0,,,,,750
2010,Kick,BLU,,,,"[('16',)]",001,[''],102 x 45 x 12.8,92,Mini-SIM,1.8,,,,,750
2010,Vida1,BLU,,,,"[('16',)]",001,[''],96.8 x 41 x 13.5,87,Mini-SIM,1.8,,,,,750
2010,Gol,BLU,,,,"[('16',)]",001,[''],102 x 45 x 12.8,92,Mini-SIM,1.8,,,,,750
2010,Dual SIM Lite,BLU,,,,,001,[''],98 x 41 x 12.5,83,Mini-SIM,1.77,24.5,128 x 160,116,,800
2023,Wildfire E star,HTC,4,Android,12,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.8 x 76.5 x 9.2,200,Nano-SIM,6.52,81.4,720 x 1600,269,100,3000
2023,U23,HTC,8,Android,13,"[('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",166.6 x 77.1 x 8.9,202,Nano-SIM,6.7,84.4,1080 x 2400,393,,4600
