year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,size,screen_to_body_ratio,resolution,ppi_density,price,battery,sim
2020,Q31,LG,8,Android,10,"[('32', '3')]",111,['Accelerometer'],147.9 x 71 x 8.7,145,5.7,77.2,720 x 1520,295,150,3000,Nano-SIM
2020,K31,LG,8,Android,10,"[('32', '2')]",111,"['Fingerprint', 'accelerometer']",147.8 x 71.1 x 8.6,146,5.7,77.2,720 x 1520,295,130,3000,Nano-SIM
2020,Velvet 5G UW,LG,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",167.2 x 74.1 x 7.9,-,6.8,88.6,1080 x 2460,395,590,4300,Nano-SIM
2020,Q61,LG,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.5 x 77.5 x 8.3,-,6.53,82.1,1080 x 2340,395,270,4000,Nano-SIM
2020,Stylo 6,LG,8,Android,10,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",171.2 x 77.7 x 8.6,219,6.8,82.5,1080 x 2460,395,200,4000,Nano-SIM
2020,Velvet,LG,8,Android,10,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",167.1 x 74.1 x 7.9,180,6.8,88.7,1080 x 2460,395,360,4300,Nano-SIM
2020,Velvet 5G,LG,8,Android,10,"[('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",167.2 x 74.1 x 7.9,180,6.8,88.6,1080 x 2460,395,470,4300,Nano-SIM
2020,Folder 2,LG,,,,"[('8', '1')]",111,[''],107.9 x 55 x 18,127,2.8,40.9,240 x 320,143,150,1470,Nano-SIM
2020,V60 ThinQ 5G UW,LG,8,Android,10,"[('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",169.3 x 77.6 x 8.9,218,6.8,83.6,1080 x 2460,395,870,5000,Nano-SIM
2020,V60 ThinQ 5G,LG,8,Android,10,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",169.3 x 77.6 x 8.9,213,6.8,83.6,1080 x 2460,395,700,5000,Nano-SIM
2020,Q51,LG,8,Android,10,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164.5 x 77.5 x 8.4,-,6.5,82.7,720 x 1520,259,240,4000,Nano-SIM
2020,W10 Alpha,LG,8,Android,9.0,"[('32', '3')]",111,"['Accelerometer', 'proximity']",147.3 x 71 x 8.9,170,5.71,78.1,720 x 1512,293,130,3450,Nano-SIM
2020,K61,LG,8,Android,9.0,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.5 x 77.5 x 8.4,191,6.53,82.5,1080 x 2340,394,300,4000,Nano-SIM
2020,K51S,LG,8,Android,9.0,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165.2 x 76.7 x 8.3,194.5,6.55,73.8,720 x 1600,282,200,4000,Nano-SIM
2020,K41S,LG,8,Android,9.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",165.8 x 76.5 x 8.3,191.7,6.55,81.7,720 x 1600,268,220,4000,Nano-SIM
2019,G Pad 5 10.1,LG,4,Android,9.0,"[('32', '4')]",111,"['Fingerprint', 'accelerometer']",247.2 x 150.7 x 8,498,10.1,79.4,1200 x 1920,224,340,8200,Nano-SIM
2019,V50S ThinQ 5G,LG,8,Android,9.0,"[('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",159.3 x 75.8 x 8.4,192,6.4,83.3,1080 x 2340,403,1100,4000,Nano-SIM
2019,G8X ThinQ,LG,8,Android,9.0,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",159.3 x 75.8 x 8.4,192,6.4,83.3,1080 x 2340,403,560,4000,Nano-SIM
2019,Q70,LG,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162.1 x 76.8 x 8.3,198,6.4,81.4,1080 x 2310,398,320,4000,Nano-SIM
2019,K30 (2019),LG,4,Android,9.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",146.9 x 71.5 x 8.5,148,5.45,73.0,720 x 1440,295,140,3000,Nano-SIM
2019,K20 (2019),LG,4,Android,9.0,"[('16', '1')]",111,"['Accelerometer', 'proximity']",148.6 x 71.9 x 8.3,152,5.45,71.7,480 x 960,197,100,3000,Nano-SIM
2019,K40S,LG,8,Android,9.0,"[('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",156.3 x 73.9 x 8.6,186,6.1,80.4,720 x 1520,276,160,3500,Nano-SIM
2019,K50S,LG,8,Android,9.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",165.8 x 77.5 x 8.2,194,6.5,82.1,720 x 1520,259,200,4000,Nano-SIM
2019,W30 Pro,LG,8,Android,9.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",157.7 x 75.9 x 8.3,172,6.22,80.7,720 x 1520,270,190,4050,Nano-SIM
2019,W30,LG,8,Android,9.0,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",159 x 76.5 x 8.2,175,6.26,80.4,720 x 1520,269,130,4000,Nano-SIM
2019,W10,LG,8,Android,9.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity']",156 x 76.2 x 8.5,164,6.19,80.7,720 x 1512,271,110,4000,Nano-SIM
2019,Stylo 5,LG,8,Android,9.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",160 x 77.7 x 8.4,179,6.2,79.8,1080 x 2160,390,200,3500,Nano-SIM
2019,V50 ThinQ 5G,LG,8,Android,9.0,"[('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",159.2 x 76.1 x 8.3,183,6.4,82.7,1440 x 3120,538,550,4000,Nano-SIM
2019,G8S ThinQ,LG,8,Android,9.0,"[('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",155.3 x 76.6 x 8,181,6.21,82.0,1080 x 2248,401,480,3550,Nano-SIM
2019,G8 ThinQ,LG,8,Android,9.0,"[('128', '6')]",111,"['Face ID', 'Hand ID', 'fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",151.9 x 71.8 x 8.4,167,6.1,83.5,1440 x 3120,564,350,3500,Nano-SIM
2019,Q60,LG,8,Android,9.0,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",161.3 x 77 x 8.7,172,6.26,78.8,720 x 1520,269,230,3500,Nano-SIM
2019,K50,LG,8,Android,9.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",161.3 x 77 x 8.7,170,6.26,78.8,720 x 1520,269,180,3500,Nano-SIM
2019,K40,LG,8,Android,8.1,"[('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",153 x 71.9 x 8.3,144,5.7,76.2,720 x 1440,282,140,3000,Nano-SIM
2019,Q9,LG,4,Android,8.1,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153.2 x 71.9 x 7.9,159,6.1,82.6,1440 x 3120,564,400,3000,Nano-SIM
2018,V40 ThinQ,LG,8,Android,8.1,"[('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",158.8 x 75.7 x 7.6,169,6.4,83.6,1440 x 3120,537,330,3300,Nano-SIM
2018,Watch W7,LG,4,Android,Wear,"[('4', '768')]",001,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'altimeter']",45.5 x 44.5 x 13,79,1.2,,360 x 360,300,260,240,
2019,Tribute Empire,LG,8,Android,8.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",144.8 x 71.8 x 8.1,140.1,5.0,66.3,720 x 1280,294,70,2500,Nano-SIM
2018,Candy,LG,4,Android,7.1.2,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",146.3 x 73.2 x 8.2,152,5.0,64.4,720 x 1280,294,80,2500,Nano-SIM
2018,G7 Fit,LG,4,Android,8.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153.2 x 71.9 x 8,156,6.1,82.9,1440 x 3120,563,200,3000,Nano-SIM
2018,G7 One,LG,8,Android,8.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",153.2 x 71.9 x 7.9,156,6.1,82.9,1440 x 3120,563,350,3000,Nano-SIM
2018,Q8 (2018),LG,8,Android,8.1,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",160.1 x 77.7 x 8.4,172,6.2,80.2,1080 x 2160,389,300,3300,Nano-SIM
2018,K11 Plus,LG,8,Android,7.1.2,"[('16', '2'), ('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.7 x 75.3 x 8.7,162,5.3,69.2,720 x 1280,277,140,3000,Nano-SIM
2018,Q Stylo 4,LG,8,Android,8.1,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",160 x 77.7 x 8.1,172,6.2,79.8,1080 x 2160,390,250,3300,Nano-SIM
2018,Q Stylus,LG,8,Android,8.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",160.1 x 77.7 x 8.1,171,6.2,80.2,1080 x 2160,389,300,3300,Nano-SIM
2018,V35 ThinQ,LG,8,Android,8.0,"[('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",151.7 x 75.4 x 7.3,157,6.0,80.9,1440 x 2880,538,350,3300,Nano-SIM
2018,Q7,LG,8,Android,8.1,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",143.8 x 69.3 x 8.4,145,5.5,77.3,1080 x 2160,442,150,3000,Nano-SIM
2018,G7 ThinQ,LG,8,Android,8.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",153.2 x 71.9 x 7.9,162,6.1,82.6,1440 x 3120,564,370,3000,Nano-SIM
2018,V30S ThinQ,LG,8,Android,8.0,"[('128', '6'), ('256', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",151.7 x 75.4 x 7.3,158,6.0,80.9,1440 x 2880,538,300,3300,Nano-SIM
2018,Zone 4,LG,4,Android,7.1.2,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",144.8 x 71.9 x 7.9,140.3,5.0,66.2,720 x 1280,294,100,2500,Nano-SIM
2018,X power 3,LG,4,Android,8.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",154.7 x 78.1 x 8.9,171,5.5,69.0,720 x 1280,267,180,4500,Nano-SIM
2018,K30,LG,4,Android,7.1,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.6 x 75 x 8.6,168.1,5.3,69.5,720 x 1280,277,160,2880,Nano-SIM
2018,K10 (2018),LG,8,Android,7.1.2,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.7 x 75.3 x 8.7,162,5.3,69.2,720 x 1280,277,150,3000,Nano-SIM
2018,K8 (2018),LG,4,Android,7.1.2,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'proximity']",146.3 x 73.2 x 8.2,152,5.0,64.4,720 x 1280,294,140,2500,Nano-SIM
2018,Aristo 2,LG,4,Android,7.1.2,"[('16', '2')]",111,"['Accelerometer', 'proximity']",144.8 x 71.9 x 8.1,139,5.0,66.2,720 x 1280,294,70,2410,Nano-SIM
2018,X4+,LG,4,Android,7.0,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.6 x 75.1 x 8.6,172.3,5.3,69.4,720 x 1280,277,200,3000,Nano-SIM
2017,V30,LG,8,Android,7.1.2,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",151.7 x 75.4 x 7.3,158,6.0,81.2,1440 x 2880,537,500,3300,Nano-SIM
2017,Q8 (2017),LG,4,Android,7.0,"[('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",149 x 71.9 x 8,146,5.2,69.8,1440 x 2560,564,200,3000,Nano-SIM
2017,Q6,LG,8,Android,7.1.1,"[('16', '2'), ('32', '3'), ('64', '4')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",142.5 x 69.3 x 8.1,149,5.5,78.0,1080 x 2160,442,110,3000,Nano-SIM
2017,G Pad IV 8.0 FHD,LG,8,Android,7.0,"[('32', '2')]",111,"['Accelerometer', 'compass']",216.2 x 127 x 6.9,290,8.0,67.6,1200 x 1920,283,300,3000,Nano-SIM
2017,X venture,LG,8,Android,7.0,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",154 x 75.8 x 9.3,166.5,5.2,64.2,1080 x 1920,423,200,4100,Nano-SIM
2017,G6,LG,4,Android,7.0,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",148.9 x 71.9 x 7.9,163,5.7,78.6,1440 x 2880,564,240,3300,Nano-SIM
2017,X power2,LG,8,Android,7.0,"[('16', '1.5'), ('16', '2'), ('32', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",154.7 x 78.1 x 8.4,164,5.5,69.0,720 x 1280,267,180,4500,
2017,Watch Sport,LG,4,Android,Wear,"[('4', '768')]",111,"['Accelerometer', 'gyro', 'proximity', 'heart rate', 'barometer']",45.4 x 51.2 x 14.2,-,1.38,,480 x 480,348,250,430,Nano-SIM
2017,Watch Style,LG,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro']",42.3 x 45.7 x 10.8,46,1.2,,360 x 360,299,150,240,
2017,Stylo 3 Plus,LG,8,Android,7.0,"[('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",155.7 x 79.8 x 7.4,150,5.7,72.1,1080 x 1920,386,170,3080,Nano-SIM
2016,Stylus 3,LG,8,Android,7.0,"[('16', '2'), ('16', '3'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",155.6 x 79.8 x 7.4,149,5.7,72.1,720 x 1280,258,170,3200,Nano-SIM
2017,Harmony,LG,4,Android,7.0,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",149.9 x 76.2 x 7.6,141.8,5.3,67.8,720 x 1280,277,90,2800,Nano-SIM
2016,K20 plus,LG,4,Android,7.0,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.6 x 75.2 x 7.9,140,5.3,69.3,720 x 1280,277,160,2700,Nano-SIM
2016,K10 (2017),LG,8,Android,7.0,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",148.7 x 75.3 x 7.9,144,5.3,69.2,720 x 1280,277,130,2800,Nano-SIM
2016,K8 (2017),LG,4,Android,7.0,"[('16', '1.5')]",111,"['Accelerometer', 'proximity']",144.5 x 72.1 x 8,144,5.0,66.6,720 x 1280,293,120,2500,Nano-SIM
2017,K7 (2017),LG,4,Android,6.0.1,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity']",145.8 x 74.1 x 8.1,143,5.0,63.8,480 x 854,196,100,2500,Nano-SIM
2016,K4 (2017),LG,4,Android,6.0.1,"[('8GB/', '16'), ('Cricket)',), ('1', 'RA')]",111,"['Accelerometer', 'proximity']",144.7 x 72.6 x 7.9,138,5.0,66.3,480 x 854,195,100,2500,Nano-SIM
2016,K3 (2017),LG,4,Android,6.0.1,"[('8', '1')]",111,['Accelerometer'],133.9 x 69.8 x 9.5,132,4.5,59.7,480 x 854,218,90,2100,Micro-SIM
2016,G Pad III 10.1 FHD,LG,8,Android,6.0.1,"[('32', '2')]",111,['Accelerometer'],256.2 x 167.9 x 6.7,510,10.1,68.8,1200 x 1920,224,250,6000,Mini-SIM
2016,U,LG,8,Android,6.0,"[('32', '2')]",111,"['Accelerometer', 'proximity', 'compass']",147.6 x 73.2 x 7.7,135,5.2,69.0,1080 x 1920,424,,3000,Nano-SIM
2016,V20,LG,4,Android,7.0,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",159.7 x 78.1 x 7.6,174,5.7,72.4,1440 x 2560,513,190,3200,Nano-SIM
2016,X Skin,LG,4,Android,6.0,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",144.8 x 71.4 x 6.9,122,5.0,66.7,720 x 1280,294,180,2100,Micro-SIM
2016,X5,LG,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",151.6 x 76.9 x 7.2,133,5.5,71.5,720 x 1280,267,160,2800,Micro-SIM
2016,X max,LG,4,Android,6.0.1,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",151.6 x 76.9 x 7.2,133,5.5,71.5,720 x 1280,267,200,2800,Nano-SIM
2016,X mach,LG,6,Android,6.0.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",149.1 x 76.5 x 8.9,150,5.5,72.0,1440 x 2560,538,240,3000,Nano-SIM
2016,G Pad III 8.0 FHD,LG,8,Android,6.0.1,"[('16', '2')]",111,"['Accelerometer', 'compass']",210.7 x 124.1 x 7.9,-,8.0,71.0,1200 x 1920,283,300,4800,Nano-SIM
2016,G Pad X 8.0,LG,8,Android,6.0.1,"[('16', '2'), ('32', '2')]",111,"['Accelerometer', 'compass']",210.8 x 121.9 x 7.9,309,8.0,72.2,1200 x 1920,283,220,4800,Nano-SIM
2016,X power,LG,4,Android,6.0.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",148.9 x 74.9 x 7.9,139,5.3,69.4,720 x 1280,277,130,4100,Nano-SIM
2016,X style,LG,4,Android,6.0.1,"[('16', '1.5')]",111,"['Accelerometer', 'proximity', 'compass']",144.8 x 71.4 x 6.9,121,5.0,66.7,720 x 1280,294,70,2100,Micro-SIM
2016,Stylus 2 Plus,LG,8,Android,6.0,"[('16', '2'), ('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",155 x 79.6 x 7.4,146,5.7,72.6,1080 x 1920,386,180,3000,Nano-SIM
2016,Stylo 2,LG,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",155 x 79.5 x 7.4,144.6,5.7,72.7,720 x 1280,258,150,3000,Nano-SIM
2016,K5,LG,4,Android,5.1.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",145 x 71.6 x 8.9,128,5.0,66.4,480 x 854,196,120,1900,Micro-SIM
2016,K3,LG,4,Android,6.0,"[('8', '1')]",111,['Accelerometer'],133.8 x 67.7 x 9.4,127,4.5,61.6,480 x 854,218,100,1940,Nano-SIM
2016,G5 SE,LG,8,Android,6.0.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",149.4 x 73.9 x 7.3,156,5.3,70.1,1440 x 2560,554,350,2800,Nano-SIM
2016,G5,LG,4,Android,6.0.1,"[('32', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",149.4 x 73.9 x 7.7,159,5.3,70.1,1440 x 2560,554,300,2800,Nano-SIM
2016,X cam,LG,8,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",147.5 x 73.6 x 6.9,118,5.2,68.7,1080 x 1920,424,210,2520,Nano-SIM
2016,X screen,LG,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity']",142.6 x 71.8 x 7.1,120,4.93,65.4,720 x 1280,298,130,2300,Nano-SIM
2016,K8,LG,4,Android,6.0,"[('8', '1.5'), ('16', '1.5')]",111,"['Accelerometer', 'proximity']",144.6 x 71.5 x 8.7,157,5.0,66.7,720 x 1280,294,120,2125,Nano-SIM
2016,Stylus 2,LG,4,Android,6.0,"[('16', '1.5'), ('16', '2')]",111,"['Accelerometer', 'proximity']",155 x 79.6 x 7.4,142,5.7,72.6,720 x 1280,258,170,3000,Micro-SIM
2016,K10,LG,4,Android,5.1.1,"[('16', '1'), ('16', '1.5'), ('K430DS)',), ('16', '2')]",111,"['Accelerometer', 'proximity']",146 x 74.8 x 8.8,142,5.3,70.9,720 x 1280,277,170,2300,Nano-SIM
2016,K7,LG,4,Android,5.1,"[('8', '1'), ('8', '1.5'), ('16', '1.5')]",111,"['Accelerometer', 'proximity']",143.6 x 72.5 x 9.1,161,5.0,66.2,480 x 854,196,110,2125,Nano-SIM
2016,K4,LG,4,Android,5.1.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",131.9 x 66.7 x 8.9,120,4.5,63.4,480 x 854,218,100,1940,Micro-SIM
2015,G Pad II 8.3 LTE,LG,8,Android,5.1.1,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'compass']",216.8 x 126.5 x 8.8,366,8.3,72.8,1200 x 1920,273,,4800,Micro-SIM
2015,Ray,LG,8,Android,5.1,"[('16', '1')]",011,"['Accelerometer', 'proximity']",152.5 x 76.4 x 9.3,158,5.5,71.6,720 x 1280,267,190,3000,Micro-SIM
2015,G Vista 2,LG,8,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass', 'color spectrum']",154.4 x 79.8 x 9.7,169.8,5.7,72.7,1080 x 1920,386,190,3000,Micro-SIM
2015,G Watch R W110,LG,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'proximity', 'heart rate', 'barometer']",46.4 x 53.6 x 9.7,62,1.3,,320 x 320,245,270,410,
2015,Watch Urbane W150,LG,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'proximity', 'heart rate']",45.5 x 52.2 x 10.9,66.5,1.3,,320 x 320,245,240,410,
2015,Watch Urbane 2nd Edition LTE,LG,4,Android,Wear,"[('4', '768')]",111,"['Accelerometer', 'gyro', 'proximity', 'heart rate', 'barometer']",44.5 x 44.5 x 14.2,92.7,1.38,,480 x 480,348,270,570,Nano-SIM
2015,V10,LG,6,Android,5.1.1,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",159.6 x 79.3 x 8.6,192,5.7,70.8,1440 x 2560,515,250,3000,Nano-SIM
2015,Nexus 5X,LG,6,Android,6.0,"[('16', '2'), ('32', '2')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",147 x 72.6 x 7.9,136,5.2,70.2,1080 x 1920,423,270,2700,Nano-SIM
2015,Zero,LG,4,Android,5.1.1,"[('16', '1.5'), ('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",142 x 71.8 x 7.4,150,5.0,67.6,720 x 1280,294,190,2050,Nano-SIM
2015,G Pad II 10.1,LG,4,Android,5.1.1,"[('16', '2')]",111,['Yes'],254.3 x 161.1 x 7.8,489,10.1,72.2,1920 x 1200,224,250,7400,Micro-SIM
2015,G Pad II 8.0 LTE,LG,4,Android,5.0.2,"[('32', '1.5')]",111,"['Accelerometer', 'compass']",210.8 x 124.2 x 9,347,8.0,70.9,800 x 1280,189,300,4200,Micro-SIM
2015,Wine Smart,LG,4,Android,5.1.1,"[('4', '1')]",111,['Yes'],117.7 x 58.7 x 16.6,143,3.2,44.1,320 x 480,180,150,1700,Micro-SIM
2015,Tribute 2,LG,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",129.9 x 64.9 x 10.9,138.9,4.5,66.2,480 x 854,218,90,1900,Micro-SIM
2015,Bello II,LG,4,Android,5.1.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",140.8 x 71.6 x 9.6,155,5.0,68.3,480 x 854,196,130,2540,Micro-SIM
2015,G4 Beat,LG,8,Android,5.1.1,"[('8', '1.5')]",111,"['Accelerometer', 'proximity', 'compass', 'color spectrum']",142.7 x 72.6 x 9.9,139,5.2,72.3,1080 x 1920,423,160,2300,Micro-SIM
2015,G360,LG,,,,"[('32', '8')]",001,[''],108 x 58 x 19.5,125,3.0,44.5,240 x 320,133,110,950,
2015,G350,LG,,,,"[('32', '8')]",001,[''],108 x 58 x 19.5,125,3.0,44.5,240 x 320,133,100,950,Micro-SIM
2015,G4c,LG,4,Android,5.0.2,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",139.7 x 69.8 x 10.2,136,5.0,70.7,720 x 1280,294,150,2540,Micro-SIM
2015,G4 Dual,LG,6,Android,5.1.1,"[('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",149 x 76.2 x 9.8,155,5.5,73.4,1440 x 2560,534,280,3000,
2015,G4,LG,6,Android,5.1.1,"[('32', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'barometer', 'color spectrum']",148.9 x 76.1 x 6.3 - 9.8,155,5.5,72.5,1440 x 2560,538,300,3000,Micro-SIM
2015,G Stylo,LG,4,Android,5.0,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity']",154.4 x 79.3 x 9.4,165.9,5.7,73.2,720 x 1280,258,180,3000,Micro-SIM
2015,G4 Stylus,LG,4,Android,5.0,"[('8', '1'), ('16', '2')]",111,"['Accelerometer', 'proximity']",154.3 x 79.2 x 9.6,163,5.7,73.3,720 x 1280,258,250,3000,Micro-SIM
2015,AKA,LG,4,Android,4.4.2,"[('16', '1.5')]",111,"['Accelerometer', 'proximity']",138.7 x 71.9 x 10,135,5.0,69.1,720 x 1280,294,220,2610,Micro-SIM
2015,Watch Urbane LTE,LG,4,Proprietary,OS,"[('4', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'heart rate', 'barometer']",,45,1.3,,320 x 320,348,320,700,Nano-SIM
2014,G Watch W100,LG,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'compass']",46.5 x 37.9 x 10,63,1.65,,280 x 280,240,90,400,
2015,Magna,LG,4,Android,5.0.1,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",139.8 x 69.9 x 10.1,137,5.0,70.5,720 x 1280,294,140,2540,Micro-SIM
2015,Spirit,LG,4,Android,5.0.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",133.3 x 66.1 x 10,124.4,4.7,69.1,720 x 1280,312,120,2100,Micro-SIM
2015,Leon,LG,4,Android,5.0.1,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",129.9 x 64.9 x 10.9,140,4.5,66.2,480 x 854,218,120,1900,Micro-SIM
